사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6467486,2018074,11305103  ,11305002  ,서울특별시 강북구2,서울특별시 강북구 수유동(주하이마트 인근),64,88,0,26,57,5,127.0232341,37.63528464,"{""type"":""Polygon"",""coordinates"":[[[127.02458157,37.63528464],[127.02455568,37.63507646],[127.024479,37.63487628],[127.02435448,37.6346918],[127.0241869,37.63453009],[127.02398271,37.63439738],[127.02374975,37.63429877],[127.02349698,37.63423805],[127.0232341,37.63421755],[127.02297122,37.63423805],[127.02271844,37.63429877],[127.02248548,37.63439738],[127.02228129,37.63453009],[127.02211371,37.6346918],[127.02198919,37.63487628],[127.02191252,37.63507646],[127.02188662,37.63528464],[127.02191252,37.63549281],[127.02198919,37.63569299],[127.02211371,37.63587747],[127.02228129,37.63603917],[127.02248548,37.63617188],[127.02271844,37.63627049],[127.02297122,37.63633121],[127.0232341,37.63635171],[127.02349698,37.63633121],[127.02374975,37.63627049],[127.02398271,37.63617188],[127.0241869,37.63603917],[127.02435448,37.63587747],[127.024479,37.63569299],[127.02455568,37.63549281],[127.02458157,37.63528464]]]}"
6467487,2018074,11305103  ,11305003  ,서울특별시 강북구3,서울특별시 강북구 수유동(미아4동지구대 인근),44,86,0,13,66,7,127.0298728,37.61645297,"{""type"":""Polygon"",""coordinates"":[[[127.03122023,37.61645297],[127.03119434,37.61624474],[127.03111766,37.61604451],[127.03099314,37.61585998],[127.03082556,37.61569823],[127.03062137,37.61556549],[127.03038841,37.61546686],[127.03013563,37.61540612],[127.02987275,37.61538561],[127.02960988,37.61540612],[127.0293571,37.61546686],[127.02912414,37.61556549],[127.02891995,37.61569823],[127.02875237,37.61585998],[127.02862785,37.61604451],[127.02855117,37.61624474],[127.02852528,37.61645297],[127.02855117,37.6166612],[127.02862785,37.61686143],[127.02875237,37.61704596],[127.02891995,37.6172077],[127.02912414,37.61734044],[127.0293571,37.61743907],[127.02960988,37.61749981],[127.02987275,37.61752031],[127.03013563,37.61749981],[127.03038841,37.61743907],[127.03062137,37.61734044],[127.03082556,37.6172077],[127.03099314,37.61704596],[127.03111766,37.61686143],[127.03119434,37.6166612],[127.03122023,37.61645297]]]}"
6467434,2018074,11320107  ,11320001  ,서울특별시 도봉구1,서울특별시 도봉구 창동(창동하이마트 인근),30,47,1,13,24,9,127.0524282,37.65271418,"{""type"":""Polygon"",""coordinates"":[[[127.05377568,37.65271418],[127.05374979,37.65250605],[127.05367311,37.65230592],[127.05354859,37.65212148],[127.05338101,37.65195981],[127.05317682,37.65182714],[127.05294386,37.65172855],[127.05269108,37.65166784],[127.05242821,37.65164734],[127.05216533,37.65166784],[127.05191255,37.65172855],[127.05167959,37.65182714],[127.0514754,37.65195981],[127.05130782,37.65212148],[127.0511833,37.65230592],[127.05110662,37.65250605],[127.05108073,37.65271418],[127.05110662,37.65292231],[127.0511833,37.65312244],[127.05130782,37.65330688],[127.0514754,37.65346854],[127.05167959,37.65360122],[127.05191255,37.6536998],[127.05216533,37.65376051],[127.05242821,37.65378101],[127.05269108,37.65376051],[127.05294386,37.6536998],[127.05317682,37.65360122],[127.05338101,37.65346854],[127.05354859,37.65330688],[127.05367311,37.65312244],[127.05374979,37.65292231],[127.05377568,37.65271418]]]}"
6467435,2018074,11320107  ,11320002  ,서울특별시 도봉구2,서울특별시 도봉구 창동(소피아관광호텔 인근),27,41,0,8,28,5,127.0359882,37.65067236,"{""type"":""Polygon"",""coordinates"":[[[127.03733565,37.65067236],[127.03730976,37.65046422],[127.03723308,37.65026409],[127.03710856,37.65007964],[127.03694098,37.64991797],[127.03673679,37.64978529],[127.03650383,37.6496867],[127.03625105,37.64962599],[127.03598818,37.64960549],[127.0357253,37.64962599],[127.03547252,37.6496867],[127.03523956,37.64978529],[127.03503537,37.64991797],[127.03486779,37.65007964],[127.03474327,37.65026409],[127.03466659,37.65046422],[127.0346407,37.65067236],[127.03466659,37.65088049],[127.03474327,37.65108063],[127.03486779,37.65126507],[127.03503537,37.65142674],[127.03523956,37.65155942],[127.03547252,37.651658],[127.0357253,37.65171871],[127.03598818,37.65173921],[127.03625105,37.65171871],[127.03650383,37.651658],[127.03673679,37.65155942],[127.03694098,37.65142674],[127.03710856,37.65126507],[127.03723308,37.65108063],[127.03730976,37.65088049],[127.03733565,37.65067236]]]}"
6467436,2018074,11320107  ,11320003  ,서울특별시 도봉구3,서울특별시 도봉구 창동(방학사거리 인근),24,35,0,6,26,3,127.0424663,37.66282159,"{""type"":""Polygon"",""coordinates"":[[[127.04381374,37.66282159],[127.04378785,37.66261349],[127.04371117,37.66241339],[127.04358665,37.66222897],[127.04341907,37.66206733],[127.04321488,37.66193467],[127.04298192,37.66183609],[127.04272914,37.66177539],[127.04246627,37.6617549],[127.04220339,37.66177539],[127.04195061,37.66183609],[127.04171765,37.66193467],[127.04151346,37.66206733],[127.04134588,37.66222897],[127.04122136,37.66241339],[127.04114468,37.66261349],[127.04111879,37.66282159],[127.04114468,37.66302969],[127.04122136,37.66322979],[127.04134588,37.66341421],[127.04151346,37.66357585],[127.04171765,37.6637085],[127.04195061,37.66380707],[127.04220339,37.66386777],[127.04246627,37.66388827],[127.04272914,37.66386777],[127.04298192,37.66380707],[127.04321488,37.6637085],[127.04341907,37.66357585],[127.04358665,37.66341421],[127.04371117,37.66322979],[127.04378785,37.66302969],[127.04381374,37.66282159]]]}"
6467479,2018074,11350105  ,11350001  ,서울특별시 노원구1,서울특별시 노원구 상계동(노원역일반국도3호선 인근),46,62,0,6,50,6,127.0605458,37.65480049,"{""type"":""Polygon"",""coordinates"":[[[127.06189331,37.65480049],[127.06186741,37.65459236],[127.06179074,37.65439224],[127.06166622,37.6542078],[127.06149864,37.65404614],[127.06129445,37.65391347],[127.06106149,37.65381488],[127.06080871,37.65375418],[127.06054583,37.65373368],[127.06028295,37.65375418],[127.06003018,37.65381488],[127.05979722,37.65391347],[127.05959303,37.65404614],[127.05942545,37.6542078],[127.05930093,37.65439224],[127.05922425,37.65459236],[127.05919836,37.65480049],[127.05922425,37.65500861],[127.05930093,37.65520873],[127.05942545,37.65539317],[127.05959303,37.65555483],[127.05979722,37.65568749],[127.06003018,37.65578608],[127.06028295,37.65584678],[127.06054583,37.65586728],[127.06080871,37.65584678],[127.06106149,37.65578608],[127.06129445,37.65568749],[127.06149864,37.65555483],[127.06166622,37.65539317],[127.06179074,37.65520873],[127.06186741,37.65500861],[127.06189331,37.65480049]]]}"
6467480,2018074,11350103  ,11350002  ,서울특별시 노원구2,서울특별시 노원구 공릉동(태릉입구 인근),32,51,0,10,40,1,127.0741699,37.6171537,"{""type"":""Polygon"",""coordinates"":[[[127.07551738,37.6171537],[127.07549149,37.61694547],[127.07541481,37.61674525],[127.07529029,37.61656072],[127.07512271,37.61639897],[127.07491852,37.61626624],[127.07468556,37.6161676],[127.07443278,37.61610686],[127.07416991,37.61608635],[127.07390703,37.61610686],[127.07365425,37.6161676],[127.07342129,37.61626624],[127.0732171,37.61639897],[127.07304952,37.61656072],[127.072925,37.61674525],[127.07284832,37.61694547],[127.07282243,37.6171537],[127.07284832,37.61736193],[127.072925,37.61756216],[127.07304952,37.61774668],[127.0732171,37.61790842],[127.07342129,37.61804116],[127.07365425,37.61813979],[127.07390703,37.61820053],[127.07416991,37.61822104],[127.07443278,37.61820053],[127.07468556,37.61813979],[127.07491852,37.61804116],[127.07512271,37.61790842],[127.07529029,37.61774668],[127.07541481,37.61756216],[127.07549149,37.61736193],[127.07551738,37.6171537]]]}"
6467481,2018074,11350103  ,11350003  ,서울특별시 노원구3,서울특별시 노원구 공릉동(서울동아의원 인근),29,46,1,3,38,4,127.0782831,37.61926342,"{""type"":""Polygon"",""coordinates"":[[[127.07963052,37.61926342],[127.07960463,37.6190552],[127.07952795,37.61885498],[127.07940343,37.61867046],[127.07923586,37.61850872],[127.07903167,37.61837598],[127.07879871,37.61827735],[127.07854593,37.61821661],[127.07828305,37.6181961],[127.07802017,37.61821661],[127.0777674,37.61827735],[127.07753444,37.61837598],[127.07733024,37.61850872],[127.07716267,37.61867046],[127.07703815,37.61885498],[127.07696147,37.6190552],[127.07693558,37.61926342],[127.07696147,37.61947165],[127.07703815,37.61967187],[127.07716267,37.61985639],[127.07733024,37.62001812],[127.07753444,37.62015086],[127.0777674,37.62024949],[127.07802017,37.62031022],[127.07828305,37.62033073],[127.07854593,37.62031022],[127.07879871,37.62024949],[127.07903167,37.62015086],[127.07923586,37.62001812],[127.07940343,37.61985639],[127.07952795,37.61967187],[127.07960463,37.61947165],[127.07963052,37.61926342]]]}"
6467437,2018074,11380106  ,11380001  ,서울특별시 은평구1,서울특별시 은평구 대조동(갈현동먹자골목 인근),48,65,0,10,45,10,126.9200615,37.61841608,"{""type"":""Polygon"",""coordinates"":[[[126.92140894,37.61841608],[126.92138305,37.61820786],[126.92130637,37.61800763],[126.92118185,37.6178231],[126.92101428,37.61766136],[126.92081009,37.61752863],[126.92057713,37.61743],[126.92032435,37.61736926],[126.92006147,37.61734875],[126.91979859,37.61736926],[126.91954582,37.61743],[126.91931286,37.61752863],[126.91910866,37.61766136],[126.91894109,37.6178231],[126.91881657,37.61800763],[126.91873989,37.61820786],[126.918714,37.61841608],[126.91873989,37.61862431],[126.91881657,37.61882453],[126.91894109,37.61900905],[126.91910866,37.61917079],[126.91931286,37.61930352],[126.91954582,37.61940215],[126.91979859,37.61946289],[126.92006147,37.6194834],[126.92032435,37.61946289],[126.92057713,37.61940215],[126.92081009,37.61930352],[126.92101428,37.61917079],[126.92118185,37.61900905],[126.92130637,37.61882453],[126.92138305,37.61862431],[126.92140894,37.61841608]]]}"
6467438,2018074,11380107  ,11380002  ,서울특별시 은평구2,서울특별시 은평구 응암동(응암오거리응암로진출 인근),26,30,0,8,20,2,126.9172026,37.58973485,"{""type"":""Polygon"",""coordinates"":[[[126.91855009,37.58973485],[126.9185242,37.58952654],[126.91844752,37.58932624],[126.918323,37.58914165],[126.91815543,37.58897984],[126.91795124,37.58884705],[126.91771828,37.58874838],[126.9174655,37.58868762],[126.91720262,37.58866711],[126.91693974,37.58868762],[126.91668697,37.58874838],[126.91645401,37.58884705],[126.91624981,37.58897984],[126.91608224,37.58914165],[126.91595772,37.58932624],[126.91588104,37.58952654],[126.91585515,37.58973485],[126.91588104,37.58994315],[126.91595772,37.59014345],[126.91608224,37.59032805],[126.91624981,37.59048985],[126.91645401,37.59062263],[126.91668697,37.5907213],[126.91693974,37.59078206],[126.91720262,37.59080258],[126.9174655,37.59078206],[126.91771828,37.5907213],[126.91795124,37.59062263],[126.91815543,37.59048985],[126.918323,37.59032805],[126.91844752,37.59014345],[126.9185242,37.58994315],[126.91855009,37.58973485]]]}"
6467439,2018074,11380106  ,11380003  ,서울특별시 은평구3,서울특별시 은평구 대조동(불광역 인근),26,36,0,12,15,9,126.9295448,37.61095707,"{""type"":""Polygon"",""coordinates"":[[[126.93089231,37.61095707],[126.93086642,37.61074882],[126.93078974,37.61054858],[126.93066522,37.61036403],[126.93049765,37.61020228],[126.93029346,37.61006953],[126.9300605,37.60997088],[126.92980772,37.60991014],[126.92954484,37.60988963],[126.92928196,37.60991014],[126.92902918,37.60997088],[126.92879622,37.61006953],[126.92859203,37.61020228],[126.92842446,37.61036403],[126.92829994,37.61054858],[126.92822326,37.61074882],[126.92819737,37.61095707],[126.92822326,37.61116531],[126.92829994,37.61136556],[126.92842446,37.6115501],[126.92859203,37.61171185],[126.92879622,37.6118446],[126.92902918,37.61194324],[126.92928196,37.61200398],[126.92954484,37.61202449],[126.92980772,37.61200398],[126.9300605,37.61194324],[126.93029346,37.6118446],[126.93049765,37.61171185],[126.93066522,37.6115501],[126.93078974,37.61136556],[126.93086642,37.61116531],[126.93089231,37.61095707]]]}"
6467440,2018074,11410118  ,11410001  ,서울특별시 서대문구1,서울특별시 서대문구 홍은동(동신병원연희로진입2 인근),25,31,0,5,23,3,126.9361243,37.58142066,"{""type"":""Polygon"",""coordinates"":[[[126.93747175,37.58142066],[126.93744586,37.58121234],[126.93736918,37.58101201],[126.93724466,37.58082739],[126.93707708,37.58066557],[126.93687289,37.58053277],[126.93663993,37.58043409],[126.93638716,37.58037332],[126.93612428,37.5803528],[126.9358614,37.58037332],[126.93560862,37.58043409],[126.93537566,37.58053277],[126.93517147,37.58066557],[126.93500389,37.58082739],[126.93487937,37.58101201],[126.93480269,37.58121234],[126.9347768,37.58142066],[126.93480269,37.58162899],[126.93487937,37.58182931],[126.93500389,37.58201393],[126.93517147,37.58217575],[126.93537566,37.58230855],[126.93560862,37.58240723],[126.9358614,37.58246799],[126.93612428,37.58248851],[126.93638716,37.58246799],[126.93663993,37.58240723],[126.93687289,37.58230855],[126.93707708,37.58217575],[126.93724466,37.58201393],[126.93736918,37.58182931],[126.93744586,37.58162899],[126.93747175,37.58142066]]]}"
6467441,2018074,11410118  ,11410002  ,서울특별시 서대문구2,서울특별시 서대문구 홍은동(홍은사거리 인근),24,36,0,6,27,3,126.9414392,37.59148531,"{""type"":""Polygon"",""coordinates"":[[[126.94278671,37.59148531],[126.94276082,37.59127701],[126.94268414,37.59107672],[126.94255962,37.59089212],[126.94239205,37.59073033],[126.94218786,37.59059754],[126.9419549,37.59049887],[126.94170212,37.59043811],[126.94143924,37.5904176],[126.94117636,37.59043811],[126.94092358,37.59049887],[126.94069062,37.59059754],[126.94048643,37.59073033],[126.94031886,37.59089212],[126.94019434,37.59107672],[126.94011766,37.59127701],[126.94009177,37.59148531],[126.94011766,37.59169361],[126.94019434,37.59189391],[126.94031886,37.5920785],[126.94048643,37.5922403],[126.94069062,37.59237308],[126.94092358,37.59247174],[126.94117636,37.5925325],[126.94143924,37.59255302],[126.94170212,37.5925325],[126.9419549,37.59247174],[126.94218786,37.59237308],[126.94239205,37.5922403],[126.94255962,37.5920785],[126.94268414,37.59189391],[126.94276082,37.59169361],[126.94278671,37.59148531]]]}"
6467442,2018074,11410105  ,11410003  ,서울특별시 서대문구3,서울특별시 서대문구 냉천동(서대문아트홀일반국도6 인근),23,33,0,7,23,3,126.966191,37.56534053,"{""type"":""Polygon"",""coordinates"":[[[126.96753845,37.56534053],[126.96751256,37.56513215],[126.96743588,37.56493179],[126.96731136,37.56474713],[126.96714378,37.56458527],[126.96693959,37.56445244],[126.96670663,37.56435374],[126.96645386,37.56429296],[126.96619098,37.56427243],[126.9659281,37.56429296],[126.96567532,37.56435374],[126.96544236,37.56445244],[126.96523817,37.56458527],[126.96507059,37.56474713],[126.96494607,37.56493179],[126.9648694,37.56513215],[126.9648435,37.56534053],[126.9648694,37.5655489],[126.96494607,37.56574926],[126.96507059,37.56593392],[126.96523817,37.56609577],[126.96544236,37.5662286],[126.96567532,37.5663273],[126.9659281,37.56638808],[126.96619098,37.56640861],[126.96645386,37.56638808],[126.96670663,37.5663273],[126.96693959,37.5662286],[126.96714378,37.56609577],[126.96731136,37.56593392],[126.96743588,37.56574926],[126.96751256,37.5655489],[126.96753845,37.56534053]]]}"
6467443,2018074,11440122  ,11440001  ,서울특별시 마포구1,서울특별시 마포구 합정동(합정역 인근),60,94,1,8,79,6,126.913416,37.54922932,"{""type"":""Polygon"",""coordinates"":[[[126.91476344,37.54922932],[126.91473755,37.5490209],[126.91466087,37.54882049],[126.91453635,37.54863579],[126.91436878,37.5484739],[126.91416459,37.54834104],[126.91393163,37.54824231],[126.91367885,37.54818152],[126.91341597,37.54816099],[126.91315309,37.54818152],[126.91290031,37.54824231],[126.91266735,37.54834104],[126.91246316,37.5484739],[126.91229559,37.54863579],[126.91217107,37.54882049],[126.91209439,37.5490209],[126.9120685,37.54922932],[126.91209439,37.54943774],[126.91217107,37.54963814],[126.91229559,37.54982284],[126.91246316,37.54998473],[126.91266735,37.55011759],[126.91290031,37.55021631],[126.91315309,37.5502771],[126.91341597,37.55029763],[126.91367885,37.5502771],[126.91393163,37.55021631],[126.91416459,37.55011759],[126.91436878,37.54998473],[126.91453635,37.54982284],[126.91466087,37.54963814],[126.91473755,37.54943774],[126.91476344,37.54922932]]]}"
6467444,2018074,11440104  ,11440002  ,서울특별시 마포구2,서울특별시 마포구 도화동(일진빌딩 인근),42,60,1,6,51,2,126.9470325,37.54040637,"{""type"":""Polygon"",""coordinates"":[[[126.94837995,37.54040637],[126.94835405,37.54019793],[126.94827738,37.5399975],[126.94815286,37.53981277],[126.94798528,37.53965086],[126.94778109,37.53951799],[126.94754813,37.53941925],[126.94729535,37.53935845],[126.94703247,37.53933792],[126.94676959,37.53935845],[126.94651682,37.53941925],[126.94628386,37.53951799],[126.94607967,37.53965086],[126.94591209,37.53981277],[126.94578757,37.5399975],[126.94571089,37.54019793],[126.945685,37.54040637],[126.94571089,37.54061481],[126.94578757,37.54081525],[126.94591209,37.54099997],[126.94607967,37.54116187],[126.94628386,37.54129474],[126.94651682,37.54139348],[126.94676959,37.54145428],[126.94703247,37.54147481],[126.94729535,37.54145428],[126.94754813,37.54139348],[126.94778109,37.54129474],[126.94798528,37.54116187],[126.94815286,37.54099997],[126.94827738,37.54081525],[126.94835405,37.54061481],[126.94837995,37.54040637]]]}"
