무인교통단속카메라관리번호,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치년도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
23,울산광역시,울주군,6,중2-53,신온8길,3,,울산광역시 울주군 온산읍 덕신리 430,35.4300360,129.3108840,온산읍 덕신공공주차장 삼거리,4,0,,,,2017,울주군청 교통정책과,052-204-2524,2020-10-20,3730000,울산광역시 울주군
24,울산광역시,울주군,6,중2-208,언양로,3,,울산광역시 울주군 언양읍 남부리 73,35.5624260,129.1296330,언양읍 언양공영주차장(진불고기 앞),4,0,,,,2017,울주군청 교통정책과,052-204-2524,2020-10-20,3730000,울산광역시 울주군
766,경기도,의정부시,시도,없음,장곡로,3,경기도 의정부시 장곡로596번길 19,경기도 의정부시 신곡동 760-4,37.74906525,127.067027,금오드림밸리아파트,4,0,,,,2011,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
주정차-17,부산광역시,남구,구도,20번 22번 24번 27번 131번 583번,용호로,3,부산광역시 남구 용호로 48,부산광역시 남구 용호1동 198-6,35.111619,129.109106,용호로 48 일신님아파트 부근,4,50,,,99,2013,부산광역시 남구,051-607-4461,2020-08-31,3310000,부산광역시 남구
주정차-18,부산광역시,남구,구도,20번 22번 24번 27번 39번 131번,용호로232번길,3,부산광역시 남구 용호로232번길 4,부산광역시 남구 용호1동 541-27,35.126634,129.1107967,용호로232번길 4 파리바게트앞,4,30,,,2,2016,부산광역시 남구,051-607-4461,2020-08-31,3310000,부산광역시 남구
주정차-19,부산광역시,남구,구도,10번 155번 583번,신선로,3,부산광역시 남구 신선로 468,부산광역시 남구 대연3동 699-1,35.111674,129.102067,신선로 468 시티원골프연습장앞,4,50,,,99,2016,부산광역시 남구,051-607-4461,2020-08-31,3310000,부산광역시 남구
주정차-20,부산광역시,남구,구도,10번 155번 583번 1011번,신선로,3,부산광역시 남구 신선로 458,부산광역시 남구 대연3동 704-2,35.110417,129.100955,신선로 458 광명집앞,4,50,,,99,2017,부산광역시 남구,051-607-4461,2020-08-31,3310000,부산광역시 남구
주정차-21,부산광역시,남구,구도,168번,신선로,3,부산광역시 남구 신선로 173,부산광역시 남구 감만1동 254-54,35.11079119,129.083767,신선로 173부근 현대태화주유소앞 교통섬,4,50,,,99,2016,부산광역시 남구,051-607-4461,2020-08-31,3310000,부산광역시 남구
주정차-22,부산광역시,남구,구도,168번,신선로,3,부산광역시 남구 신선로 212,부산광역시 남구 감만1동 254-11,35.133881,129.088125,신선로 212 현대오일뱅크앞,4,50,,,99,2017,부산광역시 남구,051-607-4461,2020-08-31,3310000,부산광역시 남구
주정차-23,부산광역시,남구,구도,168번,신선로,3,부산광역시 남구 신선로 132,부산광역시 남구 감만1동 521-1,35.137084,129.078458,신선로 132_유니온스틸뒤,4,50,,,99,2016,부산광역시 남구,051-607-4461,2020-08-31,3310000,부산광역시 남구
주정차-24,부산광역시,남구,구도,"20번,39번,83번,83-1번,108번,131번,155번,",수영로,3,부산광역시 남구 수영로 324,부산광역시 남구 대연3동 54-5,35.123313,129.085338,수영로 324 리마크빌 뒤,4,50,,,99,2016,부산광역시 남구,051-607-4461,2020-08-31,3310000,부산광역시 남구
주정차-25,부산광역시,남구,구도,20번 24번 27번 131번,오륙도로,3,부산광역시 남구 오륙도로 85,부산광역시 남구 용호2동 944,35.101353,129.121097,오륙도로 85 SK뷰아파트정문 건너편,4,50,,,99,2017,부산광역시 남구,051-607-4461,2020-08-31,3310000,부산광역시 남구
주정차-26,부산광역시,남구,구도,20번 24번 27번 131번,오륙도로,3,부산광역시 남구 오륙도로 85,부산광역시 남구 용호2동 944,35.101265,129.119058,오륙도로 85 SK뷰아파트 위,4,50,,,99,2017,부산광역시 남구,051-607-4461,2020-08-31,3310000,부산광역시 남구
주정차-27,부산광역시,남구,구도,168번,북항로,3,부산광역시 남구 북항로 108,부산광역시 남구 감만1동 254-70,35.108907,129.082136,감만1동 254-70 천지매매상사앞,4,50,,,99,2017,부산광역시 남구,051-607-4461,2020-08-31,3310000,부산광역시 남구
주정차-28,부산광역시,남구,구도,168번,북항로,3,부산광역시 남구 북항로 71,부산광역시 남구 감만1동 624,35.135119,129.081503,감만1동 624 감만터미널앞,4,50,,,99,2017,부산광역시 남구,051-607-4461,2020-08-31,3310000,부산광역시 남구
주정차-29,부산광역시,남구,구도,40번 42번 22번 24번 27번 39번 155번 51번 131번 83번 83-1번 10,수영로298번길,3,부산광역시 남구 수영로298번길 18,부산광역시 남구 대연3동 67-1,35.126752,129.0990597,수영로298번길 18 금보맨션앞,4,50,,,99,2017,부산광역시 남구,051-607-4461,2020-08-31,3310000,부산광역시 남구
주정차-30,부산광역시,남구,구도,20번 24번 27번 131번,용소로,3,부산광역시 남구 용소로 12,부산광역시 남구 대연3동 68-25,35.111619,129.1004782,용소로 12 클럽클리오경성대점앞,4,50,,,99,2017,부산광역시 남구,051-607-4461,2020-08-31,3310000,부산광역시 남구
주정차-31,부산광역시,남구,구도,20번 24번 27번 131번,용소로,3,부산광역시 남구 용소로 8,부산광역시 남구 대연3동 68-1,35.126634,129.0986292,용소로 8 렌즈미경성대점앞,4,50,,,99,2017,부산광역시 남구,051-607-4461,2020-08-31,3310000,부산광역시 남구
주정차-32,부산광역시,남구,구도,20번 22번 24번 27번 131번,용소로19번길,3,부산광역시 남구 용소로19번길 26,부산광역시 남구 대연3동 60-4,35.111674,129.1021711,용호로19번길 26 CU부경해오름점앞,4,50,,,99,2017,부산광역시 남구,051-607-4461,2020-08-31,3310000,부산광역시 남구
주정차-33,부산광역시,남구,구도,583번,분포로,3,,부산광역시 남구 용호1동 966,35.132505,129.116089,용호1동 966 유람선터미널 맞은편,4,50,,,99,2017,부산광역시 남구,051-607-4461,2020-08-31,3310000,부산광역시 남구
주정차-34,부산광역시,남구,구도,583번,분포로,3,부산광역시 남구 분포로 111,부산광역시 남구 용호1동 176-30,35.12689494,129.111096,분포로 111 LG베스트부동산앞,4,50,,,99,2017,부산광역시 남구,051-607-4461,2020-08-31,3310000,부산광역시 남구
주정차-35,부산광역시,남구,구도,51번 138번,유엔평화로,3,부산광역시 남구 유엔평화로 31,부산광역시 남구 대연1동 889-2,35.132173,129.092313,유엔평화로 31 이디아커피 맞은편,4,50,,,99,2018,부산광역시 남구,051-607-4461,2020-08-31,3310000,부산광역시 남구
주정차-36,부산광역시,남구,구도,(마을버스)남구9번,동명로112번길,3,부산광역시 남구 동명로112번길 1,부산광역시 남구 용호1동 409-1,35.12015025,129.1092542,동명로112번길 1 멕시칸앞,4,30,,,2,2018,부산광역시 남구,051-607-4461,2020-08-31,3310000,부산광역시 남구
주정차-37,부산광역시,남구,구도,20번 22번 24번 27번 39번 131번 138번 155번 1006번,유엔로,3,부산광역시 남구조각공원로 19,부산광역시 남구 대연3동 567-1,35.129508,129.099126,조각공원로 19 대천초등학교 주변,4,50,,,99,2018,부산광역시 남구,051-607-4461,2020-08-31,3310000,부산광역시 남구
주정차-38,부산광역시,남구,구도,"51번,134번,68번",홍곡로,3,부산광역시 남구 홍곡로360,부산광역시 남구 대연4동 1161-7,35.124667,129.088507,홍곡로360,4,50,,,99,2018,부산광역시 남구,051-607-4461,2020-08-31,3310000,부산광역시 남구
주정차-39,부산광역시,남구,구도,138번,못골로,3,부산광역시 남구 수영로135,부산광역시 남구 대연6동 1250-7,35.135619,129.0803382,수영로135,4,30,,,2,2018,부산광역시 남구,051-607-4461,2020-08-31,3310000,부산광역시 남구
주정차-40,부산광역시,남구,구도,"138-1번,24번",전포대로,3,부산광역시 남구 전포대로133,부산광역시 남구 문현동1227-2,35.148659,129.065432,전포대로133,4,50,,,99,2018,부산광역시 남구,051-607-4461,2020-08-31,3310000,부산광역시 남구
주정차-41,부산광역시,남구,구도,"10번,101번,138번",고동골로,3,부산광역시 남구 고동골로29,부산광역시 남구 문현3동426-1,35.139678,129.071088,고동골로29,4,50,,,99,2019,부산광역시 남구,051-607-4461,2020-08-31,3310000,부산광역시 남구
동두천-004,경기도,동두천시,시도,중2-3,어수로,3,경기도 동두천시 어수로 74-1,경기도 동두천시 생연동 820-25,37.90279235,127.05079803,야래향사거리,4,0,,,,2012,동두천시청 교통행정과,031-860-2299,2020-08-24,3920000,경기도 동두천시
동두천-005,경기도,동두천시,시도,중2-3,어수로,3,경기도 동두천시 중앙로 233,경기도 동두천시 생연동 689-8,37.90236254,127.05298538,어수사거리,4,0,,,,2011,동두천시청 교통행정과,031-860-2299,2020-08-24,3920000,경기도 동두천시
동두천-006,경기도,동두천시,시도,중2-1,중앙로,3,경기도 동두천시 중앙로 207,경기도 동두천시 생연동 698-11,37.89996634,127.05228782,큰시장단위농협앞,4,0,,,,2011,동두천시청 교통행정과,031-860-2299,2020-08-24,3920000,경기도 동두천시
동두천-007,경기도,동두천시,시도,중3-26,지행로,3,경기도 동두천시 지행로 51,경기도 동두천시 지행동 693-4,37.89268997,127.05302847,신시가지메디컬센터앞,4,0,,,,2012,동두천시청 교통행정과,031-860-2299,2020-08-24,3920000,경기도 동두천시
동두천-008,경기도,동두천시,시도,중1-19,중앙로,3,경기도 동두천시 중앙로 126,경기도 동두천시 지행동 693-2,37.89275146,127.05251919,신시가지우리은행앞,4,0,,,,2012,동두천시청 교통행정과,031-860-2299,2020-08-24,3920000,경기도 동두천시
동두천-009,경기도,동두천시,시도,중3-26,지행로,3,경기도 동두천시 지행로 59,경기도 동두천시 지행동 695,37.89268963,127.05378335,신시가지농협앞,4,0,,,,2012,동두천시청 교통행정과,031-860-2299,2020-08-24,3920000,경기도 동두천시
동두천-010,경기도,동두천시,시도,중1-19,중앙로,3,경기도 동두천시 중앙로 125,경기도 동두천시 지행동 691-5,37.89275541,127.05174611,제이엠마트앞,4,0,,,,2008,동두천시청 교통행정과,031-860-2299,2020-08-24,3920000,경기도 동두천시
동두천-011,경기도,동두천시,시도,중1-19,지행로,3,경기도 동두천시 지행로 50,경기도 동두천시 지행동 718-2,37.89209193,127.05260512,신시가지꿈나무공원앞,4,0,,,,2012,동두천시청 교통행정과,031-860-2299,2020-08-24,3920000,경기도 동두천시
동두천-012,경기도,동두천시,시도,중2-2,중앙로,3,경기도 동두천시 중앙로 306,경기도 동두천시 생연동 611-76,37.90875469,127.05503678,서울병원사거리앞,4,0,,,,2005,동두천시청 교통행정과,031-860-2299,2020-08-24,3920000,경기도 동두천시
동두천-013,경기도,동두천시,지방도,364번,삼육사로,3,경기도 동두천시 삼육사로 975,경기도 동두천시 생연동 370-2,37.89930766,127.05823148,생골사거리,4,0,,,,2012,동두천시청 교통행정과,031-860-2299,2020-08-24,3920000,경기도 동두천시
동두천-014,경기도,동두천시,일반국도,3번,평화로,3,경기도 동두천시 평화로 2419,경기도 동두천시 생연동 447-1,37.90389189,127.05778027,정장로사거리,4,0,,,,2012,동두천시청 교통행정과,031-860-2299,2020-08-24,3920000,경기도 동두천시
동두천-015,경기도,동두천시,시도,소3-147,중앙로,3,경기도 동두천시 중앙로 267,경기도 동두천시 생연동 593-6,37.90536775,127.05372891,중앙동공영주차장앞,4,0,,,,2011,동두천시청 교통행정과,031-860-2299,2020-08-24,3920000,경기도 동두천시
동두천-016,경기도,동두천시,시도,중1-19,중앙로,3,경기도 동두천시 중앙로 185,경기도 동두천시 생연동 714-7,37.89818612,127.05218196,홈마트앞,4,0,,,,2011,동두천시청 교통행정과,031-860-2299,2020-08-24,3920000,경기도 동두천시
동두천-017,경기도,동두천시,시도,소3-149,중앙로,3,경기도 동두천시 중앙로 285,경기도 동두천시 생연동 607-10,37.90701085,127.05420768,청주약국앞,4,0,,,,2008,동두천시청 교통행정과,031-860-2299,2020-08-24,3920000,경기도 동두천시
동두천-018,경기도,동두천시,시도,중1-2,중앙로,3,경기도 동두천시 중앙로 366,경기도 동두천시 생연동 538-8,37.91293027,127.05752806,보산역사거리,4,0,,,,2008,동두천시청 교통행정과,031-860-2299,2020-08-24,3920000,경기도 동두천시
동두천-019,경기도,동두천시,시도,중2-40,중앙로,3,경기도 동두천시 중앙로 110-32,경기도 동두천시 지행동 722-11,37.89093451,127.05397306,동두천양주교육청앞,4,0,,,,2011,동두천시청 교통행정과,031-860-2299,2020-08-24,3920000,경기도 동두천시
동두천-020,경기도,동두천시,시도,중1-22,지행로,3,경기도 동두천시 지행로 38,경기도 동두천시 지행동 717-4,37.89215013,127.05140008,꿈나무도서관앞,4,0,,,,2012,동두천시청 교통행정과,031-860-2299,2020-08-24,3920000,경기도 동두천시
동두천-021,경기도,동두천시,시도,중1-23,중앙로,3,경기도 동두천시 중앙로 110-18,경기도 동두천시 지행동 722-1,37.89088078,127.05323181,신시가지공영주차장,4,0,,,,2012,동두천시청 교통행정과,031-860-2299,2020-08-24,3920000,경기도 동두천시
동두천-022,경기도,동두천시,일반국도,3번,평화로,3,경기도 동두천시 평화로 2285,경기도 동두천시 지행동 424-1,37.89187791,127.05566541,지행역앞,4,0,,,,2011,동두천시청 교통행정과,031-860-2299,2020-08-24,3920000,경기도 동두천시
동두천-023,경기도,동두천시,시도,중1-19,장고갯로,3,경기도 동두천시 장고갯로 287,경기도 동두천시 보산동 438-17,37.91631431,127.05733509,미2사단삼거리,4,0,,,,2008,동두천시청 교통행정과,031-860-2299,2020-08-24,3920000,경기도 동두천시
동두천-024,경기도,동두천시,시도,중3-26,중앙로,3,경기도 동두천시 중앙로 134-12,경기도 동두천시 지행동 694,37.89310431,127.05323795,신시가지세무서,4,0,,,,2008,동두천시청 교통행정과,031-860-2299,2020-08-24,3920000,경기도 동두천시
동두천-025,경기도,동두천시,시도,중3-26,중앙로,3,경기도 동두천시 중앙로 134-22,경기도 동두천시 지행동 694-6,37.89299942,127.05407007,예일복합타워앞,4,0,,,,2012,동두천시청 교통행정과,031-860-2299,2020-08-24,3920000,경기도 동두천시
동두천-026,경기도,동두천시,일반국도,3번,평화로,3,경기도 동두천시 평화로 2924,경기도 동두천시 상봉암동 131-1,37.94769717,127.06184211,소요산역앞,4,0,,,,2008,동두천시청 교통행정과,031-860-2299,2020-08-24,3920000,경기도 동두천시
동두천-027,경기도,동두천시,시도,중1-23,동두천로,3,경기도 동두천시 동두천로 111,경기도 동두천시 지행동 721-4,37.89139907,127.05465097,공영1주차장입구,4,0,,,,2013,동두천시청 교통행정과,031-860-2299,2020-08-24,3920000,경기도 동두천시
동두천-028,경기도,동두천시,시도,중2-39,중앙로,3,경기도 동두천시 중앙로 110-23,경기도 동두천시 지행동 719-2,37.89162671,127.05336876,공영1주차장주변,4,0,,,,2013,동두천시청 교통행정과,031-860-2299,2020-08-24,3920000,경기도 동두천시
