,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,x,y
105,2018122200100410,2018년 12월 22일 16시,토요일,경기도 오산시 세교동,중상사고,0,3,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승합,남,48세,상해없음,승용,남,43세,중상,203188.4871,409531.5847
106,2018122600100473,2018년 12월 26일 19시,수요일,경기도 오산시 갈곶동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,65세,상해없음,승용,남,39세,중상,206954.1381,403807.1645
107,2018122800100513,2018년 12월 28일 19시,금요일,경기도 오산시 원동,부상신고사고,0,0,0,2,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,33세,상해없음,승용,남,42세,상해없음,206387.2345,404695.5315
108,2019011700100355,2019년 1월 17일 16시,목요일,경기도 오산시 갈곶동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,55세,상해없음,승용,여,35세,경상,205997.7186,403434.9806
109,2019011800100404,2019년 1월 18일 17시,금요일,경기도 오산시 원동,경상사고,0,0,1,1,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,57세,상해없음,승용,여,27세,경상,206486.4324,404095.8161
110,2019012300100302,2019년 1월 23일 14시,수요일,경기도 오산시 오산동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,71세,상해없음,승용,여,32세,경상,206472.85,406293.6163
111,2019020600100208,2019년 2월 6일 16시,수요일,경기도 오산시 오산동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,62세,경상,승용,남,44세,상해없음,206872.0608,405524.4142
112,2019021900100397,2019년 2월 19일 18시,화요일,경기도 오산시 청학동,경상사고,0,0,5,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,26세,경상,승용,남,31세,상해없음,204405.763,406344.7455
113,2019033000100359,2019년 3월 30일 13시,토요일,경기도 오산시 청호동,중상사고,0,1,5,0,차대차 - 측면충돌,중앙선침범,포장 - 젖음/습기,흐림,단일로 - 기타,화물,남,61세,상해없음,승용,여,38세,중상,207813.543,403225.4586
114,2019041900100524,2019년 4월 19일 18시,금요일,경기도 오산시 부산동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,46세,상해없음,보행자,남,6세,경상,206917.5307,406197.9213
115,2019042300100503,2019년 4월 23일 19시,화요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,42세,상해없음,보행자,여,8세,경상,206669.1827,404346.8781
116,2019042800100339,2019년 4월 28일 17시,일요일,경기도 오산시 외삼미동,경상사고,0,0,2,2,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,42세,부상신고,승용,남,30세,경상,204142.9669,410080.8335
117,2019050300100372,2019년 5월 3일 14시,금요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,69세,상해없음,자전거,여,9세,경상,206091.5764,404988.0902
118,2019051400100256,2019년 5월 14일 12시,화요일,경기도 오산시 세교동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,58세,상해없음,보행자,남,12세,경상,203535.9992,409460.3888
119,2019051900100337,2019년 5월 19일 16시,일요일,경기도 오산시 내삼미동,중상사고,0,1,4,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,여,41세,중상,승합,남,48세,상해없음,205102.1068,408798.3841
120,2019051900100491,2019년 5월 19일 20시,일요일,경기도 오산시 부산동,경상사고,0,0,4,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,화물,여,59세,상해없음,승용,여,37세,경상,207267.2774,406651.9444
121,2019052000100122,2019년 5월 20일 08시,월요일,경기도 오산시 청학동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로안,승합,남,60세,상해없음,승용,여,36세,경상,205619.9061,406029.0177
122,2019052200100208,2019년 5월 22일 09시,수요일,경기도 오산시 부산동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 교량,승용,남,27세,상해없음,승용,여,34세,경상,207415.8211,406749.766
123,2019052300100522,2019년 5월 23일 18시,목요일,경기도 오산시 부산동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,39세,상해없음,자전거,여,9세,중상,207425.4677,406627.7684
124,2019052300100577,2019년 5월 23일 19시,목요일,경기도 오산시 궐동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,62세,상해없음,보행자,남,6세,경상,205671.896,406414.4441
125,2019052400100419,2019년 5월 24일 15시,금요일,경기도 오산시 부산동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,68세,상해없음,승합,남,56세,경상,207645.7789,406205.7613
126,2019052700100599,2019년 5월 27일 21시,월요일,경기도 오산시 원동,경상사고,0,0,2,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,55세,상해없음,승용,남,34세,경상,206412.6538,403858.3333
127,2019052800100698,2019년 5월 28일 21시,화요일,경기도 오산시 세교동,중상사고,0,1,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,46세,상해없음,승용,남,33세,경상,203808.2541,410570.2613
128,2019060600100323,2019년 6월 6일 15시,목요일,경기도 오산시 오산동,중상사고,0,1,4,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,57세,경상,승합,남,52세,상해없음,206068.2516,405047.9911
129,2019060800100157,2019년 6월 8일 09시,토요일,경기도 오산시 수청동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,59세,상해없음,승용,남,34세,경상,205735.8094,407005.0147
130,2019061400100122,2019년 6월 14일 08시,금요일,경기도 오산시 은계동,부상신고사고,0,0,0,1,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,기타불명,여,16세,상해없음,보행자,남,11세,부상신고,206127.5494,406894.035
131,2019061400100634,2019년 6월 14일 21시,금요일,경기도 오산시 원동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,43세,상해없음,보행자,남,10세,부상신고,206117.1613,404689.1065
132,2019062000100369,2019년 6월 20일 15시,목요일,경기도 오산시 원동,중상사고,0,1,0,0,차대차 - 기타,중앙선침범,포장 - 건조,맑음,단일로 - 기타,자전거,남,11세,중상,승용,여,40세,상해없음,207209.6099,404116.6329
133,2019062300100304,2019년 6월 23일 14시,일요일,경기도 오산시 오산동,부상신고사고,0,0,0,2,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,42세,상해없음,승용,여,58세,상해없음,206700.3229,405651.56
134,2019062700100502,2019년 6월 27일 18시,목요일,경기도 오산시 부산동,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,30세,상해없음,승용,여,27세,경상,207483.5599,406994.2202
135,2019070300100566,2019년 7월 3일 21시,수요일,경기도 오산시 금암동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,66세,상해없음,자전거,남,9세,경상,204431.3596,408889.8843
136,2019071000100244,2019년 7월 10일 12시,수요일,경기도 오산시 고현동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,21세,상해없음,보행자,남,7세,경상,207340.4169,403973.2647
137,2019071300100420,2019년 7월 13일 17시,토요일,경기도 오산시 오산동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,23세,상해없음,자전거,남,11세,중상,205776.2615,405593.6691
138,2019071900100587,2019년 7월 19일 19시,금요일,경기도 오산시 누읍동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,39세,상해없음,승용,남,46세,경상,204309.306,404905.6699
139,2019072700100221,2019년 7월 27일 10시,토요일,경기도 오산시 외삼미동,중상사고,0,3,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,79세,상해없음,승용,남,37세,중상,205603.73,410045.52200000006
140,2019072800100409,2019년 7월 28일 22시,일요일,경기도 오산시 외삼미동,중상사고,0,2,2,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,24세,상해없음,승용,남,47세,중상,204727.3058,409301.607
141,2019080300100188,2019년 8월 3일 11시,토요일,경기도 오산시 원동,경상사고,0,0,8,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,60세,상해없음,,,,,206527.0178,405506.5895
142,2019080700100346,2019년 8월 7일 14시,수요일,경기도 오산시 가장동,중상사고,0,1,2,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,51세,중상,화물,남,46세,경상,202804.1867,407093.6011
143,2019081000100594,2019년 8월 10일 20시,토요일,경기도 오산시 내삼미동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,32세,상해없음,보행자,남,4세,부상신고,205173.1281,408230.534
144,2019081400100149,2019년 8월 14일 08시,수요일,경기도 오산시 내삼미동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,28세,상해없음,승용,남,37세,경상,205551.1775,408249.5342
145,2019082200100388,2019년 8월 22일 15시,목요일,경기도 오산시 오산동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,46세,상해없음,보행자,남,12세,중상,206077.4368,406152.4771
146,2019082300100617,2019년 8월 23일 20시,금요일,경기도 오산시 벌음동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,44세,상해없음,보행자,여,6세,중상,203547.3813,404644.5539
147,2019082700100388,2019년 8월 27일 15시,화요일,경기도 오산시 금암동,부상신고사고,0,0,0,1,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,기타불명,기타불명,미분류,기타불명,자전거,남,9세,부상신고,203944.5279,408442.1416
148,2019090300100098,2019년 9월 3일 07시,화요일,경기도 오산시 고현동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,61세,상해없음,승용,여,37세,경상,207201.6597,404106.58700000006
149,2019090300100338,2019년 9월 3일 14시,화요일,경기도 오산시 원동,중상사고,0,2,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,49세,상해없음,보행자,여,34세,중상,206728.5112,404099.0923
150,2019090300100572,2019년 9월 3일 19시,화요일,경기도 오산시 누읍동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,48세,상해없음,보행자,남,6세,중상,204078.3965,404681.3652
151,2019090800100182,2019년 9월 8일 12시,일요일,경기도 오산시 외삼미동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,66세,상해없음,승용,남,42세,경상,204926.4019,410056.955
152,2019090900100563,2019년 9월 9일 18시,월요일,경기도 오산시 수청동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,포장 - 젖음/습기,비,교차로 - 교차로횡단보도내,승용,여,46세,상해없음,보행자,남,10세,경상,205838.5645,408007.9533
153,2019091900100557,2019년 9월 19일 19시,목요일,경기도 오산시 금암동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,36세,상해없음,보행자,남,9세,중상,203946.6533,408608.2182
154,2019092500100293,2019년 9월 25일 12시,수요일,경기도 오산시 금암동,중상사고,0,1,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,44세,중상,승용,여,35세,경상,204500.1586,408364.0396
155,2019092700100458,2019년 9월 27일 16시,금요일,경기도 오산시 원동,부상신고사고,0,0,0,1,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,51세,상해없음,자전거,남,10세,부상신고,206508.7336,404420.0622
156,2019100400100381,2019년 10월 4일 14시,금요일,경기도 오산시 수청동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,38세,상해없음,승용,여,40세,경상,205872.7511,407975.1205
157,2019100400100382,2019년 10월 4일 14시,금요일,경기도 오산시 금암동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,53세,상해없음,자전거,남,10세,경상,204401.1237,408742.6669
158,2019100700100146,2019년 10월 7일 08시,월요일,경기도 오산시 부산동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,포장 - 젖음/습기,비,단일로 - 교량,승용,남,65세,기타불명,승용,남,46세,경상,207439.4397,406823.92
